topic_id,keywords,news_count,meme_score,label
220,"['game', 'lagging', 'some', 'there', 'need', 'help', 'whose', 'hose']",0,0.4049253165721893,NOISE
221,"['show', 'best', 'amazon', 'documentary', 'levy', 'transfer', 'world', 'penny']",0,0.6589405536651611,MEME
222,"['been', 'finally', 'amazon', 'years', 'sugar', 'making', 'trying', 'kroger']",0,0.4578838944435119,NOISE
223,"['talented', 'friend', 'also', 'artist', 'amazing', 'person', 'happy', 'life']",0,0.4062442779541015,NOISE
224,"['disappointment', 'disappointed', 'life', 'biggest', 'came', 'year', 'love', 'ultimate']",0,0.4860862493515014,NOISE
225,"['amazon', 'send', 'admit', 'list', 'open', 'invitation', 'spam', 'simpson']",0,0.3712217211723327,NOISE
226,"['franchise', 'looks', 'pretty', 'love', 'finally', 'decided', 'violence', 'good']",0,0.4420189559459686,NOISE
227,"['great', 'games', 'more', 'next', 'memory', 'away', 'some', 'value']",0,0.4183186292648315,NOISE
228,"['baseball', 'fans', 'astros', 'than', 'pete', 'rose', 'need', 'trash']",0,0.7871524691581726,MEME
229,"['same', 'naked', 'coworkers', 'shirt', 'under', 'dressed', 'nude', 'getting']",0,0.9704768061637878,MEME
230,"['home', 'tornado', 'grandmother', 'prayer', 'closet', 'survives', 'powerful', 'flattened']",0,0.4614796042442322,NOISE
231,"['video', 'always', 'watch', 'favorite', 'time', 'makes', 'because', 'used']",0,0.365115761756897,NOISE
232,"['streaming', 'tonight', 'watch', 'should', 'definitely', 'guess', 'holyyyyy', 'weekend']",0,0.4033761620521545,NOISE
