tweet_id,tweet_text,timestamp,event,rumour_type
499435341259223040,Chambers and W. Florissant right now. #Ferguson http://t.co/fLag6Sw0MU,Wed Aug 13 06:00:39 +0000 2014,ferguson-all-rnr-threads,non-rumours
500302577557573632,"Media, we will not allow you to spin this story to make it seem as if #MikeBrown deserved to die. Nope. We won't let it happen. #Ferguson",Fri Aug 15 15:26:44 +0000 2014,ferguson-all-rnr-threads,non-rumours
498304114955419648,"Protest continues in front of #ferguson police dept ""the people united, will never be defeated"" #FergusonShooting http://t.co/4wXq3z6tDX",Sun Aug 10 03:05:33 +0000 2014,ferguson-all-rnr-threads,non-rumours
498269636551798784,"Unfollow me NOW if you're like ""Why was he running?"" or tweeting ANY justification 4 the murder of #MikeBrown by #Ferguson cops.",Sun Aug 10 00:48:33 +0000 2014,ferguson-all-rnr-threads,non-rumours
499402444267212800,"Police told protesters to get out of street, they instead got on knees and said, ""Hands up! Don't shoot!"" #Ferguson http://t.co/XFpEsXBwM3",Wed Aug 13 03:49:55 +0000 2014,ferguson-all-rnr-threads,non-rumours
498277678706077696,Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/A4RJS4unlx,Sun Aug 10 01:20:30 +0000 2014,ferguson-all-rnr-threads,non-rumours
499360784666071040,The police* are the occupying army in the black colony. - Huey Newton #Ferguson police #MichaelBrown http://t.co/dWzjeIccxw,Wed Aug 13 01:04:23 +0000 2014,ferguson-all-rnr-threads,non-rumours
500322373359661056,"This is what they call ""justice"" in #Ferguson http://t.co/mKnPV1LU4J",Fri Aug 15 16:45:24 +0000 2014,ferguson-all-rnr-threads,non-rumours
499347831954870274,"PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/N7lfddXd5d http://t.co/hmPP9z4dGd",Wed Aug 13 00:12:55 +0000 2014,ferguson-all-rnr-threads,non-rumours
498349598197702656,"Police in #Ferguson, Missouri, shot and killed a 17-year-old boy. http://t.co/TbVlOFxEus
#FergusonShooting",Sun Aug 10 06:06:17 +0000 2014,ferguson-all-rnr-threads,non-rumours
499699006298419200,"""Is that a tank?!?"" As older black woman asks as cops move in #Ferguson",Wed Aug 13 23:28:21 +0000 2014,ferguson-all-rnr-threads,non-rumours
499584606878715905,this is america? what the fuck is wrong with us? #Ferguson http://t.co/Zp4bEbkwiW,Wed Aug 13 15:53:46 +0000 2014,ferguson-all-rnr-threads,non-rumours
499693137670205440,"#Ferguson RT @ryanjreilly: ""This is not open for discussion."" -- cop on loudspeaker, telling crowd to leave the area http://t.co/nQeP6mRkYZ",Wed Aug 13 23:05:02 +0000 2014,ferguson-all-rnr-threads,non-rumours
499401478235099137,This is what the front line looks and sounds like. #Ferguson http://t.co/oIv0daVU8N,Wed Aug 13 03:46:05 +0000 2014,ferguson-all-rnr-threads,non-rumours
499519439206092800,Because the news outlets are blatantly LYING about #MikeBrown murder and ignoring the clear coverup and militarization of #Ferguson,Wed Aug 13 11:34:49 +0000 2014,ferguson-all-rnr-threads,non-rumours
500365059390836736,Homeland Security has given $34 billion to local police to militarize in the name of 'counterterrorism.' http://t.co/2kHhe0O71G #Ferguson,Fri Aug 15 19:35:01 +0000 2014,ferguson-all-rnr-threads,non-rumours
499691556652449792,Those people in #Ferguson must think they have some kind of constitutional right to protest or something.,Wed Aug 13 22:58:45 +0000 2014,ferguson-all-rnr-threads,non-rumours
498524570593140736,Vigil for shooting victim Mike Brown will be held at 8pm Sunday at Canfield Green apartment complex in #Ferguson,Sun Aug 10 17:41:34 +0000 2014,ferguson-all-rnr-threads,non-rumours
499696525808001024,We got through. That's a sniper on top of a tank pointing guns at us... #ferguson http://t.co/gyTzbXTR2o,Wed Aug 13 23:18:30 +0000 2014,ferguson-all-rnr-threads,non-rumours
500396027342376960,"""keep the faith"" Cpt. Johnson #Ferguson http://t.co/QqgBvfcYWO",Fri Aug 15 21:38:04 +0000 2014,ferguson-all-rnr-threads,non-rumours
498300832648273920,Protestors at the #Ferguson Police Dept. https://t.co/0gAGopdQ8u,Sun Aug 10 02:52:31 +0000 2014,ferguson-all-rnr-threads,non-rumours
499681614549377024,"Ferguson, Mo., is 67% black, but black citizens account for 86% of police stops, 92% of searches and 93% of arrests #MikeBrown #Ferguson",Wed Aug 13 22:19:15 +0000 2014,ferguson-all-rnr-threads,non-rumours
500281037486698498,Exactly how often do police shoot unarmed black men? http://t.co/m5X6ICFtdv #Ferguson http://t.co/elWTCmN3ZN,Fri Aug 15 14:01:08 +0000 2014,ferguson-all-rnr-threads,non-rumours
498585089828478977,#Ferguson #MikeBrown protests http://t.co/UubTxFmU7c,Sun Aug 10 21:42:03 +0000 2014,ferguson-all-rnr-threads,non-rumours
500180625312083968,"@eyeFLOODpanties RT @iFalasteen: The oppressed stands with the oppressed.

#Palestine stands with #Ferguson. http://t.co/vzR0xVk60Y",Fri Aug 15 07:22:08 +0000 2014,ferguson-all-rnr-threads,non-rumours
500072098178813954,Everyone was out to support. #MikeBrown #Ferguson #UnionSquare #nyc4stl http://t.co/z3VT5Sf51v,Fri Aug 15 00:10:53 +0000 2014,ferguson-all-rnr-threads,non-rumours
500176026882678784,#Ferguson fury flows nationwide: Thousands rally in more than 80 US cities http://t.co/kdgsBK4gzg @NastiaChurkina,Fri Aug 15 07:03:52 +0000 2014,ferguson-all-rnr-threads,non-rumours
499612195756728320,A man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen http://t.co/qd9LjGNenk #hero,Wed Aug 13 17:43:24 +0000 2014,ferguson-all-rnr-threads,non-rumours
500320616428601344,"Community asks Nixon, ""why was your response delayed to our community?"" #Ferguson",Fri Aug 15 16:38:25 +0000 2014,ferguson-all-rnr-threads,non-rumours
499410901033054208,Protest ending for the night. #ferguson https://t.co/wIf4bkrfEc,Wed Aug 13 04:23:32 +0000 2014,ferguson-all-rnr-threads,non-rumours
500270456830562305,"#Gazans advise #US protesters on #Twitter http://t.co/bIlucMYbwh

#Ferguson #FreePalestine #presstvgaza http://t.co/7RhD2CQgpa",Fri Aug 15 13:19:06 +0000 2014,ferguson-all-rnr-threads,non-rumours
500431179925823489,"If you ever doubt the power of your voice, just look at what they try to do to silence you. #PoliceState #Ferguson http://t.co/hkH1pc61jG",Fri Aug 15 23:57:45 +0000 2014,ferguson-all-rnr-threads,non-rumours
500318980007948288,You can say what you want about #MikeBrown but that doesn't make him guilty. That police officer though? He killed him. #Ferguson,Fri Aug 15 16:31:54 +0000 2014,ferguson-all-rnr-threads,non-rumours
499379061718659073,Quiet where I am. Lots of talking. Lots of standing. No smash-smash. #Ferguson http://t.co/dXiIc5EQqq,Wed Aug 13 02:17:00 +0000 2014,ferguson-all-rnr-threads,non-rumours
499705963126202368,The Constitution of the United States does NOT state that citizens can only peacefully assemble in the daytime. #FirstAmendment #Ferguson,Wed Aug 13 23:56:00 +0000 2014,ferguson-all-rnr-threads,non-rumours
499702206455488513,The #Ferguson police are STILL on the tv LYING about wanting peace and there's military guns and amour trucks here in broad daylight,Wed Aug 13 23:41:04 +0000 2014,ferguson-all-rnr-threads,non-rumours
499696137708658688,Coming soon to everyone's town. MT @ryanjreilly: Overkill in #Ferguson. Officer won't answer...why this is needed. http://t.co/Uj7olrFBjB,Wed Aug 13 23:16:57 +0000 2014,ferguson-all-rnr-threads,non-rumours
499359735947087872,Anonymous hacking group threatens the #Ferguson police in wake of the murder of Mike Brown --&gt; http://t.co/TqaA59wH9x http://t.co/p8VtikmeyD,Wed Aug 13 01:00:13 +0000 2014,ferguson-all-rnr-threads,non-rumours
499362441697193985,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/feWLxdme9R,Wed Aug 13 01:10:58 +0000 2014,ferguson-all-rnr-threads,non-rumours
499345604297121792,"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/qk3CKqSp8o",Wed Aug 13 00:04:04 +0000 2014,ferguson-all-rnr-threads,non-rumours
499703369108553730,#Ferguson PD doesn't have 70+ SWAT officers &amp; 3 APC's. This has to a county wide response. The mayor &amp; the governor are culpable.,Wed Aug 13 23:45:41 +0000 2014,ferguson-all-rnr-threads,non-rumours
498284302128668672,#Ferguson police have brought dogs into neighborhood. Residents protest with hands in the air. Tension is growing... http://t.co/BxYIsHHjnE,Sun Aug 10 01:46:49 +0000 2014,ferguson-all-rnr-threads,non-rumours
499649754822103040,State Senator asks the #Ferguson police chief if she's going to be gassed again. https://t.co/as6iQJniPQ,Wed Aug 13 20:12:39 +0000 2014,ferguson-all-rnr-threads,non-rumours
499571799764770816,People of #Ferguson: Stop #attacking our brave #heroes! -- http://t.co/DfxchWSDBM,Wed Aug 13 15:02:53 +0000 2014,ferguson-all-rnr-threads,non-rumours
500413489882484736,Serve and protect?... #Ferguson #Justice #UniteBlue http://t.co/XSLJ9hRhs2,Fri Aug 15 22:47:27 +0000 2014,ferguson-all-rnr-threads,non-rumours
500335927248429056,The #TeaParty was unable to stand up to Goverment tyranny in #Ferguson due to being too busy tweeting about President Obama's golf game.,Fri Aug 15 17:39:15 +0000 2014,ferguson-all-rnr-threads,non-rumours
499619724222038016,Captain America is Black: Man throwing a tear gas canister back at police in #Ferguson. (Photo by @kodacohen.) http://t.co/diHnTVojtu,Wed Aug 13 18:13:19 +0000 2014,ferguson-all-rnr-threads,non-rumours
500306548841660416,This is the sassiest protest sign I have ever seen. I love our black queens! 😭 #Ferguson #MikeBrown http://t.co/C6zk8Fwb0Y,Fri Aug 15 15:42:31 +0000 2014,ferguson-all-rnr-threads,non-rumours
500380881563811840,This is incredible. A witness to the Michael Brown shooting live tweeted the entire event. #Ferguson https://t.co/ERK7dqguVI,Fri Aug 15 20:37:53 +0000 2014,ferguson-all-rnr-threads,non-rumours
499689349420568577,The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/z6zIVuCM6D,Wed Aug 13 22:49:59 +0000 2014,ferguson-all-rnr-threads,non-rumours
499702462865874944,"Police move in, telling people move or be arrested.  People asking ""What for?"" ""Just move"" #Ferguson @vicenews http://t.co/p5tCD5HDSu",Wed Aug 13 23:42:05 +0000 2014,ferguson-all-rnr-threads,non-rumours
499490314718310400,Welcome to the United Police States of America. #Ferguson http://t.co/Wau7wEohv1,Wed Aug 13 09:39:05 +0000 2014,ferguson-all-rnr-threads,non-rumours
499702153909256193,A line of tanks and military cops facing #Ferguson protesters after an extrajudicial execution. Not a lot of moral high ground for America.,Wed Aug 13 23:40:52 +0000 2014,ferguson-all-rnr-threads,non-rumours
500301494340419585,"VIDEO: NY's Times Square shut down as 1,000 #Ferguson protestors chant ""Hands up, don't shoot"" http://t.co/ou1TGSOQAd http://t.co/A8x9AfGFwQ",Fri Aug 15 15:22:26 +0000 2014,ferguson-all-rnr-threads,non-rumours
499678822598340608,"Saw #Ferguson for myself. #justiceformichaelbrown Photos from me &amp; the people here:
http://t.co/LWqwJzm06F",Wed Aug 13 22:08:09 +0000 2014,ferguson-all-rnr-threads,non-rumours
498272080564334592,Police murder another unarmed 17 yr old blk kid &amp; police show up like this. I can't take it! #Ferguson #WeAreTargets http://t.co/RuZ8YAgGPr,Sun Aug 10 00:58:16 +0000 2014,ferguson-all-rnr-threads,non-rumours
498305851828879368,"The killing, the militarized police response, the coverage. How many more ways can you say ""Your lives hold no value""? #MikeBrown #Ferguson",Sun Aug 10 03:12:27 +0000 2014,ferguson-all-rnr-threads,non-rumours
498272364560257025,"To all white ppl horrified by #Ferguson: go to police, school board, &amp; mayor and teach how anti-blackness kills. They don't listen to us.",Sun Aug 10 00:59:23 +0000 2014,ferguson-all-rnr-threads,non-rumours
499598115888848896,Here is a collection of debris I found in #Ferguson yesterday there were tons more rubber bullets @mattdpearce http://t.co/aE3y1Z14BW,Wed Aug 13 16:47:27 +0000 2014,ferguson-all-rnr-threads,non-rumours
500231484725161984,"Thanks to centuries of Western colonization of free nations, the term ""White"" now refers to virtually all oppressors, even Obama. #Ferguson",Fri Aug 15 10:44:14 +0000 2014,ferguson-all-rnr-threads,non-rumours
498275621651636224,"Notice it's ""involved in the shooting"" not ""killed a child."" 
Notice it's ""paid administrative leave"" not ""has been arrested""
#Ferguson",Sun Aug 10 01:12:20 +0000 2014,ferguson-all-rnr-threads,non-rumours
499346625760751616,Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/faix6g9Omt,Wed Aug 13 00:08:07 +0000 2014,ferguson-all-rnr-threads,non-rumours
500413956230365185,"Murder math, #Ferguson edition.

Via @KattPackAllDay... I think. http://t.co/XrF2Vm8GRV",Fri Aug 15 22:49:19 +0000 2014,ferguson-all-rnr-threads,non-rumours
499604750888083456,Free Coffee to all journalists spreading awareness on #MikeBrown #Ferguson movement @stlpublicradio #DONTSHOOT http://t.co/67wkah3OVS,Wed Aug 13 17:13:49 +0000 2014,ferguson-all-rnr-threads,non-rumours
499690604302192640,"im so, so glad there's such extensive social media coverage of what's going on in #ferguson. i fear we'd know nothing otherwise.",Wed Aug 13 22:54:58 +0000 2014,ferguson-all-rnr-threads,non-rumours
500366171716067328,"A message for #Ferguson, from #Palestine #Gaza http://t.co/YAP5ecERTz",Fri Aug 15 19:39:26 +0000 2014,ferguson-all-rnr-threads,non-rumours
498255816034893824,"America doesn't think we're human, the world doesn't think we're human, and cops don't get punished for killing us for no reason. #ferguson",Sat Aug 09 23:53:38 +0000 2014,ferguson-all-rnr-threads,non-rumours
499465611647275008,I look at this and I'm proud. The protesters tonight in #Ferguson were NONVIOLENT. #MikeBrown http://t.co/4CNAP6j31U,Wed Aug 13 08:00:56 +0000 2014,ferguson-all-rnr-threads,non-rumours
498267673789472768,"If Michael Brown had been white, @stltoday would have described crowd not as a ""mob"", but as a 'heartbroken community'. #Ferguson",Sun Aug 10 00:40:45 +0000 2014,ferguson-all-rnr-threads,non-rumours
500328583194509315,Beautiful statement from Palestinians expressing support &amp; solidarity w/ #MikeBrown &amp; ppl of #Ferguson http://t.co/cnL7n2tc28 via @RanaGaza,Fri Aug 15 17:10:04 +0000 2014,ferguson-all-rnr-threads,non-rumours
498603999252467713,Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrown http://t.co/GJgipAsWGV,Sun Aug 10 22:57:11 +0000 2014,ferguson-all-rnr-threads,non-rumours
499362949166030848,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/TEEq3mhoxu,Wed Aug 13 01:12:59 +0000 2014,ferguson-all-rnr-threads,non-rumours
500370188970524672,"Whether it's a woman who has been raped or a black man gunned down, we live in a culture that blames non-white, non-male victims. #Ferguson",Fri Aug 15 19:55:24 +0000 2014,ferguson-all-rnr-threads,non-rumours
500183912384319489,"Neutrality is not an option...

#Ferguson #mediablackout http://t.co/tDzEczN7et",Fri Aug 15 07:35:12 +0000 2014,ferguson-all-rnr-threads,non-rumours
499697729225105408,More police cars heading into #Ferguson https://t.co/cguoQrqjCn,Wed Aug 13 23:23:17 +0000 2014,ferguson-all-rnr-threads,non-rumours
499663992697417728,"Well, OF COURSE the #Ferguson police need to wear camouflage instead of uniforms. They might need to hide in all those urban forests.",Wed Aug 13 21:09:13 +0000 2014,ferguson-all-rnr-threads,non-rumours
498476761538371584,Outside #Ferguson Police Headquarters right now http://t.co/ZqOQuisJgh,Sun Aug 10 14:31:35 +0000 2014,ferguson-all-rnr-threads,non-rumours
498602841335169024,Some signs from the earlier shutdown of West Florissant in #Ferguson http://t.co/ATqNIOoQNS,Sun Aug 10 22:52:35 +0000 2014,ferguson-all-rnr-threads,non-rumours
499693808515182592,LAPD kills young black man days after #Ferguson shooting http://t.co/3uEQTOPBWo http://t.co/gfJixdRY8t,Wed Aug 13 23:07:42 +0000 2014,ferguson-all-rnr-threads,non-rumours
498279420885360641,The police presence in #Ferguson following the shooting of Michael Brown was mind blowing. http://t.co/UGdNcWtpbH,Sun Aug 10 01:27:26 +0000 2014,ferguson-all-rnr-threads,non-rumours
499697848737210369,They wouldn't DARE SHOOT HER. #Ferguson #MikeBrown #stl RT @Vandalyzm: Just posted a photo http://t.co/BoEFiSqp5J,Wed Aug 13 23:23:45 +0000 2014,ferguson-all-rnr-threads,non-rumours
500366207552196608,New Video of SWAT Team Attack on Al-Jazeera in #Ferguson You Haven't Seen - Please RT to expose lying cops http://t.co/aM1ipHTMO7,Fri Aug 15 19:39:34 +0000 2014,ferguson-all-rnr-threads,non-rumours
499653470417199105,That's horrible! RT @AntonioFrench: State Senator asks the #Ferguson police chief if she's going to be gassed again. https://t.co/kDe3iVM2Sm,Wed Aug 13 20:27:25 +0000 2014,ferguson-all-rnr-threads,non-rumours
499693411503726592,"Stay safe, #Ferguson. RT @ryanjreilly: I counted 70+ SWAT officers. Guns trained on crowds. Insanity. http://t.co/5kkGZfX6K7",Wed Aug 13 23:06:07 +0000 2014,ferguson-all-rnr-threads,non-rumours
499636076852420608,Better Family life out here in the #FERGUSON community offering therapy for the residents of Canfield #MikeBrown http://t.co/SIiRImomBP,Wed Aug 13 19:18:18 +0000 2014,ferguson-all-rnr-threads,non-rumours
499652628825899009,"#Ferguson police chief has ""no doubt that the investigation will be conducted impartially."" Well WE ALL HAVE SERIOUS DOUBTS. #MikeBrown",Wed Aug 13 20:24:04 +0000 2014,ferguson-all-rnr-threads,non-rumours
499691429359517696,Things getting tense at protest in #Ferguson right now: http://t.co/rX3aWhcJke,Wed Aug 13 22:58:15 +0000 2014,ferguson-all-rnr-threads,non-rumours
499651830951841794,"#Ferguson police chief ""we want the truth like everybody else does."" OK, then start with full transparency. Who shot #MikeBrown?",Wed Aug 13 20:20:54 +0000 2014,ferguson-all-rnr-threads,non-rumours
498317308771987456,Wonder how many breaking news reports there would be on national networks if a white unarmed teenager was shot + killed by police? #Ferguson,Sun Aug 10 03:57:59 +0000 2014,ferguson-all-rnr-threads,non-rumours
500301870145880064,"""Activists"" call #Ferguson PD ""pigs,"" ""racist,"" ""apartheid,"" and ""occupiers'--then ask why so few young blacks apply to become cops.
#tcot",Fri Aug 15 15:23:55 +0000 2014,ferguson-all-rnr-threads,non-rumours
499375535458643968,"Wow. From responses, it seems people only know about what's happening in #Ferguson from web. What happens when gov ends net neutrality?",Wed Aug 13 02:03:00 +0000 2014,ferguson-all-rnr-threads,non-rumours
499345023721537536,Tell @TheJusticeDept to rigorously investigate &amp; prosecute all #Ferguson police involved in execution of #MikeBrown http://t.co/Z6PmH1EBdX,Wed Aug 13 00:01:45 +0000 2014,ferguson-all-rnr-threads,non-rumours
498500813845966848,Hello fellow white people. Lets try to show as much outrage for #Ferguson as we did for Facebook messenger.,Sun Aug 10 16:07:10 +0000 2014,ferguson-all-rnr-threads,non-rumours
500303864495882240,"I'm so very proud of you America. Every young, senior, veteran, sane non-violent person for justice #NMOS14 #Ferguson http://t.co/oVgY9x5Nzn",Fri Aug 15 15:31:51 +0000 2014,ferguson-all-rnr-threads,non-rumours
499705041238765568,"The law enforcement show of force in #Ferguson is more heavily-armed than some of my patrols were in active war zones. 

Think about that.",Wed Aug 13 23:52:20 +0000 2014,ferguson-all-rnr-threads,non-rumours
498590686065606657,"Michael Jackson: ""It doesn't matter if you're black or white.""
Reality: #Ferguson #MikeBrown 
The War isn't on whites http://t.co/0rW38CxQjn",Sun Aug 10 22:04:17 +0000 2014,ferguson-all-rnr-threads,non-rumours
499345384024842240,"#Ferguson right now: Those who want a riot, come prepared for a riot. Heavily-armed officers are moving in. http://t.co/35em8bo5Xh",Wed Aug 13 00:03:11 +0000 2014,ferguson-all-rnr-threads,non-rumours
500383956362334208,Police in #Ferguson haven't been wearing identification: http://t.co/rT1D3OczHL http://t.co/btya7YAXkA,Fri Aug 15 20:50:06 +0000 2014,ferguson-all-rnr-threads,non-rumours
499702088512049152,If you have to announce that you're not taking away the right to assemble- you're probably taking away the right to assemble #Ferguson,Wed Aug 13 23:40:36 +0000 2014,ferguson-all-rnr-threads,non-rumours
498285529704976385,The only reason those cops haven't gone all Selma on the people in #Ferguson is because the cameras are rolling. That's it.,Sun Aug 10 01:51:42 +0000 2014,ferguson-all-rnr-threads,non-rumours
499700838127120386,"""Your right to demonstrate is not being denied."" Says dude in a Tank with snipers. #Ferguson",Wed Aug 13 23:35:38 +0000 2014,ferguson-all-rnr-threads,non-rumours
498401948585181184,"17-yr-old unarmed black kid #MikeBrown was murdered by a cop in #Ferguson, Missouri yesterday. This is his stepdad: http://t.co/p8mqVvh9GY",Sun Aug 10 09:34:19 +0000 2014,ferguson-all-rnr-threads,non-rumours
499679986727411715,#Ferguson #stl #MikeBrown RT @prairielaura: pls spread around StL:  https://t.co/rPVAdMQfDa,Wed Aug 13 22:12:47 +0000 2014,ferguson-all-rnr-threads,non-rumours
498264393185239040,"Police aren't being taught to protect and serve anymore. They are being taught to shoot first, explain later. #ferguson",Sun Aug 10 00:27:43 +0000 2014,ferguson-all-rnr-threads,non-rumours
500282674200604672,"Wow. #Ferguson Police Chief struggles to remember #MikeBrown's name but laments the murdering cop's ""injuries."" Pretty telling.",Fri Aug 15 14:07:38 +0000 2014,ferguson-all-rnr-threads,non-rumours
499387985096237056,"#STL A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135",Wed Aug 13 02:52:28 +0000 2014,ferguson-all-rnr-threads,non-rumours
498293625420148736,"RT @_westwest_yall: Never forget the original relationship between the police and blacks...
#wearetargets
#Ferguson http://t.co/Hbd4J61Va7",Sun Aug 10 02:23:52 +0000 2014,ferguson-all-rnr-threads,non-rumours
498544167757570049,There's cameras on every corner of the hood.  Let's out cameras on every cop.  What do you have to hide? #Ferguson http://t.co/76T6HmnsnS,Sun Aug 10 18:59:26 +0000 2014,ferguson-all-rnr-threads,non-rumours
500277472068263937,JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/jeslX6oceR,Fri Aug 15 13:46:58 +0000 2014,ferguson-all-rnr-threads,non-rumours
500257318219837440,"Solidarity from London to #Ferguson 
Vigil on Sunday 17th, outside US embassy http://t.co/dFIInwpL8u",Fri Aug 15 12:26:53 +0000 2014,ferguson-all-rnr-threads,non-rumours
498487611963744256,Press conference is over.  Important to note: NO mention of #MikeBrown stealing ANYTHING from ANY store.  #Ferguson http://t.co/CnX88sZEwY,Sun Aug 10 15:14:42 +0000 2014,ferguson-all-rnr-threads,non-rumours
499698817567293440,"#Ferguson: protesters march peacefully, militarized police aim guns at them http://t.co/nelrA6qZQn pic: @ryanjreilly http://t.co/KgTFspqfrd",Wed Aug 13 23:27:36 +0000 2014,ferguson-all-rnr-threads,non-rumours
500376174095511552,"""...they acting good now because y'all are here. But what you think's gonna happen when y'all leave? Tell *that* story."" #Ferguson",Fri Aug 15 20:19:11 +0000 2014,ferguson-all-rnr-threads,non-rumours
499657337985323009,"Iconic: USA shirt, bag of chips in one hand, other throws back tear gas cannister at police by @kodacohen http://t.co/wsEu4sJ35P #Ferguson",Wed Aug 13 20:42:47 +0000 2014,ferguson-all-rnr-threads,non-rumours
498303288295817217,#WeAreTargets RT @brennamuncy: Someone please remind me what year it is again? #ferguson http://t.co/ZRJ00GRDZG,Sun Aug 10 03:02:16 +0000 2014,ferguson-all-rnr-threads,non-rumours
498477164380299264,"Follow @MichaelSkolnik NOW if you want to follow the story about #MikeBrown, the unarmed teenager who was killed by the #Ferguson police.",Sun Aug 10 14:33:11 +0000 2014,ferguson-all-rnr-threads,non-rumours
499363975377993729,"Tell me again how this guy points loaded rifle at cops w impunity &amp; unarmd black men get killed #Ferguson

#UniteBlue http://t.co/QBldRbRKBO",Wed Aug 13 01:17:04 +0000 2014,ferguson-all-rnr-threads,non-rumours
500175929902395392,"Occupation is a CRIME,from #Ferguson to #Palestine!AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/L64XNjeupc",Fri Aug 15 07:03:29 +0000 2014,ferguson-all-rnr-threads,non-rumours
500272399867068416,"This @johnlegend exchange is definitely the best thing to come out of Twitter, ever. #Ferguson http://t.co/iSnkNpJdr5",Fri Aug 15 13:26:49 +0000 2014,ferguson-all-rnr-threads,non-rumours
499669445548449793,#Ferguson or Afghanistan? Powerful evidence of growing militarization of US police forces. http://t.co/luG1gwAfEG http://t.co/ugNQTlj0le,Wed Aug 13 21:30:53 +0000 2014,ferguson-all-rnr-threads,non-rumours
499542449753051136,St. Louis area police forces are less diverse than communities they serve. By the numbers - http://t.co/L0svzVrZue #Ferguson #STL,Wed Aug 13 13:06:15 +0000 2014,ferguson-all-rnr-threads,non-rumours
500360558806568960,The #Ferguson police chief has endangered #PeaceInFerguson and someone should take his microphone away. Let the big boys handle this now.,Fri Aug 15 19:17:08 +0000 2014,ferguson-all-rnr-threads,non-rumours
499684402616864768,#Ferguson is locked down hard. We're parking and going in on foot.,Wed Aug 13 22:30:19 +0000 2014,ferguson-all-rnr-threads,non-rumours
498586725502173184,"R.I.P. #MikeBrown.

Innocent teen murdered by #Ferguson police.

#RETWEET for respect &amp; spreading his story. http://t.co/JMlG8ePjEj",Sun Aug 10 21:48:33 +0000 2014,ferguson-all-rnr-threads,non-rumours
500280176924557314,Ten Things White People Can Do About #Ferguson Besides Tweet http://t.co/T3B5iQiibZ,Fri Aug 15 13:57:43 +0000 2014,ferguson-all-rnr-threads,non-rumours
499602989133594624,"Housing discrimination in everything: The NYT on racial inequality in #Ferguson
http://t.co/l1ryYdFz8u http://t.co/4sBFSBYfa7",Wed Aug 13 17:06:49 +0000 2014,ferguson-all-rnr-threads,non-rumours
500347948635791360,"In debate over #Ferguson, REMEMBER: defense industry campaign cash flowed to lawmakers who backed militarizing police http://t.co/u01sBdRaZo",Fri Aug 15 18:27:01 +0000 2014,ferguson-all-rnr-threads,non-rumours
498529979672842241,"#MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.

. http://t.co/g7jakSP9UL",Sun Aug 10 18:03:04 +0000 2014,ferguson-all-rnr-threads,non-rumours
499698828845780993,"Protesters asking: ""what are we doing wrong"" as police advance. Police dogs barking. #MikeBrown #Ferguson",Wed Aug 13 23:27:39 +0000 2014,ferguson-all-rnr-threads,non-rumours
498276771226451968,"Multiple witnesses have told the media in #Ferguson, that Mike Brown had his hands up when he was shot ""multiple"" times by police officer.",Sun Aug 10 01:16:54 +0000 2014,ferguson-all-rnr-threads,non-rumours
499386726414954496,"The occasional police car drives through and some shouts of ""F-ck the Police!"" can be heard. But back to peaceful when they leave. #Ferguson",Wed Aug 13 02:47:28 +0000 2014,ferguson-all-rnr-threads,non-rumours
498463733447163905,"#Ferguson, MO is in protest after a cop kills an unarmed black teen: http://t.co/xirnS3duFB http://t.co/T6Dp3AQbgE",Sun Aug 10 13:39:49 +0000 2014,ferguson-all-rnr-threads,non-rumours
499484255869612034,There will be no #BlackOut or Censoring The Global Community from witnessing this #HUMAN travesty #Unity #Ferguson http://t.co/LcOVHIHivD,Wed Aug 13 09:15:01 +0000 2014,ferguson-all-rnr-threads,non-rumours
500315536937324544,"Most-shared #Ferguson news images, as published on @mashable 
http://t.co/EG1uF1y5dO
LINK: http://t.co/LSOpxeYLCt http://t.co/bMjf7TjtLP",Fri Aug 15 16:18:14 +0000 2014,ferguson-all-rnr-threads,non-rumours
498263598062661633,Many police officers today operate from fear and prejudice. That's dangerous when you have the power to take a life. #Ferguson,Sun Aug 10 00:24:33 +0000 2014,ferguson-all-rnr-threads,non-rumours
499704658139435008,Maybe the protestors in #Ferguson Should dress as Klan members. The police will protect them. http://t.co/6Xo91Dc69M,Wed Aug 13 23:50:49 +0000 2014,ferguson-all-rnr-threads,non-rumours
